dataset,model,objective,run_tag,smooth,scale,initial_prob,threshold,precision_mean,precision_std,precision_count,recall_mean,recall_std,recall_count,f1_mean,f1_std,f1_count,macro_f1_mean,macro_f1_std,macro_f1_count,iou_mean,iou_std,iou_count,accuracy_mean,accuracy_std,accuracy_count,brier_mean,brier_std,brier_count,pred_positive_rate_mean,pred_positive_rate_std,pred_positive_rate_count,abs_transition_count_error_mean,abs_transition_count_error_std,abs_transition_count_error_count,objective_label
sleep,gru,density_hard,objective_e20_bs32_eval5,none,2.0,0.0,0.7000000000000001,0.8584656824139644,0.00624322196015905,3,0.9108513585622934,0.006620640950507476,3,0.8838519652407815,0.0004067882418068705,3,0.9229140524586184,0.00040308905545494096,3,0.7918771657940974,0.0006531567925560771,3,0.9427088540745355,0.0005619091402099017,3,0.09547378321874161,0.004965165628318759,3,0.2539384057692357,0.003699544271591606,3,544.3333333333334,32.62412195497884,3,BDL-Hard
sleep,gru,density_hard,objective_e20_bs32_eval5,none,4.0,0.0,0.65,0.8172880505452699,0.0022184055785731804,3,0.9613809176614102,0.0020544509150658844,3,0.883495165013079,0.0010671352347587399,3,0.9212362206734532,0.0007501969107231294,3,0.7913054701867609,0.0017126257195598663,3,0.9393205913569137,0.0006270556893867395,3,0.08584223225318571,0.006271019752767202,3,0.2815118126536587,0.0012150184815983213,3,1556.6666666666667,139.71876514388944,3,BDL-Hard
sleep,gru,density_hard,objective_e20_bs32_eval5,none,4.0,0.2393167939518393,0.65,0.8169796375379627,0.002302919672044747,3,0.9615026592331777,0.0020037619141482894,3,0.883366303436757,0.0011350241990090658,3,0.9211415010748762,0.0007990824149223421,3,0.7910988932845205,0.0018212635124115523,3,0.9392368454897296,0.0006680739764826971,3,0.08654273742391637,0.006270970576858357,3,0.28165382812613493,0.00121789170998182,3,1568.0,140.32818676231798,3,BDL-Hard
sleep,gru,density_hard,objective_e20_bs32_eval5,none,4.0,0.5,0.65,0.8159163508402045,0.0022380549852550145,3,0.9617931205634348,0.0020935406356536934,3,0.88286701768627,0.0012566062822012838,3,0.9207797532354521,0.0008735717749532564,3,0.7902986651314697,0.002013770328467404,3,0.9389238666748704,0.0007142104495630559,3,0.08832037761579788,0.00623477513264801,3,0.28210583148964247,0.001162107952177272,3,1578.0,145.54724318928203,3,BDL-Hard
sleep,gru,density_hard,objective_e20_bs32_eval5,none,4.0,0.5,0.8500000000000001,0.8814370236284003,0.00535847309533304,3,0.8797024774354062,0.00656535172955454,3,0.8805420602426576,0.0006678969891979607,3,0.9215037745081331,0.00030039245633946006,3,0.7865793823754119,0.0010658985437660513,3,0.9428793901420859,0.00017861089199208854,3,0.08832037761579788,0.00623477513264801,3,0.238858968968738,0.003241688605522348,3,760.6666666666666,89.31032041893779,3,BDL-Hard
sleep,gru,density_hard,objective_e20_bs32_eval5,none,4.0,1.0,0.75,0.8261141324080491,0.00887222026558584,3,0.9421061358868043,0.004101446948312514,3,0.8802724233219351,0.003272012060045439,3,0.9195191091989839,0.0024252022799547603,3,0.7861588951789411,0.005212970460895998,3,0.9386587693459362,0.0021756138311862057,3,0.09469057772143569,0.0060622133636210745,3,0.27294807670779614,0.00413308787939137,3,1245.3333333333333,36.4600237703342,3,BDL-Hard
sleep,gru,density_hard,objective_e20_bs32_eval5,none,4.0,0.2393167939518393,0.8500000000000001,0.8815378807211324,0.005419167036746766,3,0.878916011259589,0.006417794698664588,3,0.8801985454172927,0.0005950562838204091,3,0.9212904108188781,0.00026876998494250687,3,0.7860312364115298,0.0009489786283938485,3,0.9427437570874213,0.0002156501913848475,3,0.08654273742391637,0.006270970576858357,3,0.23861817289590648,0.003215585380649765,3,754.6666666666666,94.585058721414,3,BDL-Hard
sleep,gru,density_hard,objective_e20_bs32_eval5,none,4.0,0.0,0.8500000000000001,0.8816770790473062,0.005491577557535212,3,0.8781635791620386,0.006323906321360161,3,0.8798904464053071,0.0005166918392405887,3,0.9211004490065123,0.00022698365385020607,3,0.785539885148485,0.0008235446400102788,3,0.9426253752541216,0.0002349784684651881,3,0.08584223225318571,0.006271019752767202,3,0.2383764154547016,0.0032085729838998533,3,746.0,93.28987083279728,3,BDL-Hard
sleep,gru,density_hard,objective_e20_bs32_eval5,none,4.0,1.0,0.8,0.840105167348764,0.008351144643934083,3,0.9218344345868363,0.005841236923405948,3,0.8790355353343404,0.0019533847463825645,3,0.9192494687760021,0.0015356566634527537,3,0.7841814868698486,0.003106374155160559,3,0.9392770894380225,0.0015005269464419327,3,0.09469057772143569,0.0060622133636210745,3,0.2626270394895946,0.004288639841612029,3,1055.0,75.94076639065476,3,BDL-Hard
sleep,gru,density_hard,objective_e20_bs32_eval5,none,8.0,0.2393167939518393,0.75,0.8307359240396571,0.004983429109631054,3,0.9317264115382891,0.003155054936585547,3,0.8783249830045357,0.0014296974708845813,3,0.918461560962144,0.0010928040015630621,3,0.7830495783523178,0.002272616467137369,3,0.9382187830870948,0.0010271928025244118,3,0.09625111848379048,0.008453742986448373,3,0.26841997826025654,0.002515884904931873,3,1878.3333333333333,87.03064594344528,3,BDL-Hard
