dataset,model,objective,seed,run_tag,run_dir,threshold,smooth,scale,initial_prob,precision,recall,f1,macro_f1,iou,accuracy,brier,pred_positive_rate,true_positive_rate,transition_count_error,abs_transition_count_error,series,bins,params
sleep,gru,density_custom,0,objective_e20_bs32_eval5,experiments/sleep/gru/density_custom/seed_0_objective_e20_bs32_eval5,0.30000000000000004,none,0.25,0.5,0.24003484809963432,1.0,0.3871421008328759,0.19748823932250578,0.24003484809963432,0.2423082518733865,0.21004189859540134,0.9970085420784528,0.2393167939518393,-9548,9548,269,12482208,"{""initial_prob"": 0.5, ""scale"": 0.25, ""smooth"": ""none"", ""threshold"": 0.30000000000000004}"
sleep,gru,density_custom,0,objective_e20_bs32_eval5,experiments/sleep/gru/density_custom/seed_0_objective_e20_bs32_eval5,0.35000000000000003,none,0.25,0.5,0.24167986866529595,0.9999765667002097,0.38927709537838256,0.20735172637066288,0.24167849992164203,0.2491064882110601,0.21004189859540134,0.9901990897764241,0.2393167939518393,-9449,9449,269,12482208,"{""initial_prob"": 0.5, ""scale"": 0.25, ""smooth"": ""none"", ""threshold"": 0.35000000000000003}"
sleep,gru,density_custom,0,objective_e20_bs32_eval5,experiments/sleep/gru/density_custom/seed_0_objective_e20_bs32_eval5,0.4,none,0.25,0.5,0.2508945411360275,0.998888257305666,0.40105466529920925,0.25862964967978386,0.2508245007477121,0.2859909881328688,0.21004189859540134,0.9527936884243557,0.2393167939518393,-8744,8744,269,12482208,"{""initial_prob"": 0.5, ""scale"": 0.25, ""smooth"": ""none"", ""threshold"": 0.4}"
sleep,gru,density_custom,0,objective_e20_bs32_eval5,experiments/sleep/gru/density_custom/seed_0_objective_e20_bs32_eval5,0.45,none,0.25,0.5,0.37040176900049165,0.9896143615329663,0.5390449449982978,0.5889075060189375,0.36896750735269523,0.5949554758260718,0.21004189859540134,0.6393904027236207,0.2393167939518393,-3481,3481,269,12482208,"{""initial_prob"": 0.5, ""scale"": 0.25, ""smooth"": ""none"", ""threshold"": 0.45}"
sleep,gru,density_custom,0,objective_e20_bs32_eval5,experiments/sleep/gru/density_custom/seed_0_objective_e20_bs32_eval5,0.5,none,0.25,0.5,0.6598428917286531,0.9321880475441567,0.7727207326854854,0.840235603734143,0.6296209455051931,0.8687667278096952,0.21004189859540134,0.3380929880354501,0.2393167939518393,-69,69,269,12482208,"{""initial_prob"": 0.5, ""scale"": 0.25, ""smooth"": ""none"", ""threshold"": 0.5}"
sleep,gru,density_custom,0,objective_e20_bs32_eval5,experiments/sleep/gru/density_custom/seed_0_objective_e20_bs32_eval5,0.55,none,0.25,0.5,0.7969881637823139,0.5663892163971502,0.6621871656738928,0.7876205568365131,0.49497743532072974,0.8617027532308387,0.21004189859540134,0.1700733556114431,0.2393167939518393,-3489,3489,269,12482208,"{""initial_prob"": 0.5, ""scale"": 0.25, ""smooth"": ""none"", ""threshold"": 0.55}"
sleep,gru,density_custom,0,objective_e20_bs32_eval5,experiments/sleep/gru/density_custom/seed_0_objective_e20_bs32_eval5,0.6000000000000001,none,0.25,0.5,0.5900994655426677,0.05666171889279667,0.1033953516074202,0.4840290857498977,0.05451602773147813,0.7648240599740046,0.21004189859540134,0.022979347884605032,0.2393167939518393,-8891,8891,269,12482208,"{""initial_prob"": 0.5, ""scale"": 0.25, ""smooth"": ""none"", ""threshold"": 0.6000000000000001}"
sleep,gru,density_custom,0,objective_e20_bs32_eval5,experiments/sleep/gru/density_custom/seed_0_objective_e20_bs32_eval5,0.65,none,0.25,0.5,0.15803814713896458,0.001980448593700727,0.00391187567694096,0.43329517642700693,0.0019597710287804103,0.7586321266237512,0.21004189859540134,0.002998988640471301,0.2393167939518393,-9501,9501,269,12482208,"{""initial_prob"": 0.5, ""scale"": 0.25, ""smooth"": ""none"", ""threshold"": 0.65}"
sleep,gru,density_custom,0,objective_e20_bs32_eval5,experiments/sleep/gru/density_custom/seed_0_objective_e20_bs32_eval5,0.7000000000000001,none,0.25,0.5,0.0,0.0,0.0,0.43195018101337174,0.0,0.7604089757196804,0.21004189859540134,0.00027423032848034577,0.2393167939518393,-9573,9573,269,12482208,"{""initial_prob"": 0.5, ""scale"": 0.25, ""smooth"": ""none"", ""threshold"": 0.7000000000000001}"
sleep,gru,density_custom,0,objective_e20_bs32_eval5,experiments/sleep/gru/density_custom/seed_0_objective_e20_bs32_eval5,0.75,none,0.25,0.5,0.0,0.0,0.0,0.4320386560371119,0.0,0.7606832060481608,0.21004189859540134,0.0,0.2393167939518393,-9578,9578,269,12482208,"{""initial_prob"": 0.5, ""scale"": 0.25, ""smooth"": ""none"", ""threshold"": 0.75}"
sleep,gru,density_custom,0,objective_e20_bs32_eval5,experiments/sleep/gru/density_custom/seed_0_objective_e20_bs32_eval5,0.8,none,0.25,0.5,0.0,0.0,0.0,0.4320386560371119,0.0,0.7606832060481608,0.21004189859540134,0.0,0.2393167939518393,-9578,9578,269,12482208,"{""initial_prob"": 0.5, ""scale"": 0.25, ""smooth"": ""none"", ""threshold"": 0.8}"
sleep,gru,density_custom,0,objective_e20_bs32_eval5,experiments/sleep/gru/density_custom/seed_0_objective_e20_bs32_eval5,0.8500000000000001,none,0.25,0.5,0.0,0.0,0.0,0.4320386560371119,0.0,0.7606832060481608,0.21004189859540134,0.0,0.2393167939518393,-9578,9578,269,12482208,"{""initial_prob"": 0.5, ""scale"": 0.25, ""smooth"": ""none"", ""threshold"": 0.8500000000000001}"
sleep,gru,density_custom,0,objective_e20_bs32_eval5,experiments/sleep/gru/density_custom/seed_0_objective_e20_bs32_eval5,0.9,none,0.25,0.5,0.0,0.0,0.0,0.4320386560371119,0.0,0.7606832060481608,0.21004189859540134,0.0,0.2393167939518393,-9578,9578,269,12482208,"{""initial_prob"": 0.5, ""scale"": 0.25, ""smooth"": ""none"", ""threshold"": 0.9}"
