dataset,model,objective,seed,sequence_length,downsample,agg_feats,folds,epochs,batch_size,normalize,use_cat,device,density_prior,best_metric,lr,weight_decay,clip_grad_norm,run_tag,tune_cutoff_steps,tune_cutoff_values,tune_smooth_values,tune_alternating,score_after_train,eval_every,wandb_enabled,wandb_project,wandb_entity,wandb_group,wandb_name,wandb_mode,wandb_tags,wandb_log_artifacts,gaussian_sigma,tolerances,target_tolerances,runtime_sec,postprocess_objectives,prediction_dir,score_tolerances,score_suffix,row_type,stage,postprocess_objective,optimized_metric,metric,tolerance,score,params,source_path,run_id,run_dir,score_file,workers
bowshock,gru,seg,0,21600,10,stat,4,20,32,True,True,cuda,sparse,mAP,0.003,0.0,0.1,point_event_ablation_e20,5,,"['none', 1, 10]",True,True,5.0,True,event-detection-pdf,,P13-point-event-bowshock,,,"bdl-paper,bowshock,P13,point-event",True,15.0,[75],[75],995.835416766,"['seg1', 'seg2']",experiments/bowshock/gru/seg/seed_0_point_event_ablation_e20/predictions,[75],,summary,tuned,seg2,mf1,mf1,,0.9389269356392712,"{""cutoff"": 0.0, ""distance"": 138, ""smooth"": 10}",experiments/bowshock/gru/seg/seed_0_point_event_ablation_e20/results/scores.csv,seed_0_point_event_ablation_e20,experiments/bowshock/gru/seg/seed_0_point_event_ablation_e20,scores.csv,
bowshock,gru,seg,0,21600,10,stat,4,20,32,True,True,cuda,sparse,mAP,0.003,0.0,0.1,point_event_ablation_e20,5,,"['none', 1, 10]",True,True,5.0,True,event-detection-pdf,,P13-point-event-bowshock,,,"bdl-paper,bowshock,P13,point-event",True,15.0,[75],[75],995.835416766,"['seg1', 'seg2']",experiments/bowshock/gru/seg/seed_0_point_event_ablation_e20/predictions,[75],,tolerance,tuned,seg2,mf1,mf1,75.0,0.9389269356392712,"{""cutoff"": 0.0, ""distance"": 138, ""smooth"": 10}",experiments/bowshock/gru/seg/seed_0_point_event_ablation_e20/results/scores.csv,seed_0_point_event_ablation_e20,experiments/bowshock/gru/seg/seed_0_point_event_ablation_e20,scores.csv,
fraud,gru,density_custom,0,3600,1,stat,4,20,32,True,True,cuda,sparse,mAP,0.003,0.0,0.1,point_event_ablation_e20,5,,"['none', 1, 10]",True,True,5.0,True,event-detection-pdf,,P14-point-event-fraud,,,"bdl-paper,fraud,P14,point-event",True,1.0,[2],[2],281.40975294602686,['density_custom'],experiments/fraud/gru/density_custom/seed_0_point_event_ablation_e20/predictions,[2],,summary,default,density_custom,,mAP,,0.7035117662515357,{},experiments/fraud/gru/density_custom/seed_0_point_event_ablation_e20/results/scores.csv,seed_0_point_event_ablation_e20,experiments/fraud/gru/density_custom/seed_0_point_event_ablation_e20,scores.csv,
fraud,gru,density_custom,0,3600,1,stat,4,20,32,True,True,cuda,sparse,mAP,0.003,0.0,0.1,point_event_ablation_e20,5,,"['none', 1, 10]",True,True,5.0,True,event-detection-pdf,,P14-point-event-fraud,,,"bdl-paper,fraud,P14,point-event",True,1.0,[2],[2],281.40975294602686,['density_custom'],experiments/fraud/gru/density_custom/seed_0_point_event_ablation_e20/predictions,[2],,summary,default,density_custom,,mf1,,0.697928021198993,{},experiments/fraud/gru/density_custom/seed_0_point_event_ablation_e20/results/scores.csv,seed_0_point_event_ablation_e20,experiments/fraud/gru/density_custom/seed_0_point_event_ablation_e20,scores.csv,
fraud,gru,density_custom,0,3600,1,stat,4,20,32,True,True,cuda,sparse,mAP,0.003,0.0,0.1,point_event_ablation_e20,5,,"['none', 1, 10]",True,True,5.0,True,event-detection-pdf,,P14-point-event-fraud,,,"bdl-paper,fraud,P14,point-event",True,1.0,[2],[2],281.40975294602686,['density_custom'],experiments/fraud/gru/density_custom/seed_0_point_event_ablation_e20/predictions,[2],,summary,tuned,density_custom,mAP,mAP,,0.7035117662515357,"{""cutoff"": 0.0, ""smooth"": null}",experiments/fraud/gru/density_custom/seed_0_point_event_ablation_e20/results/scores.csv,seed_0_point_event_ablation_e20,experiments/fraud/gru/density_custom/seed_0_point_event_ablation_e20,scores.csv,
fraud,gru,density_custom,0,3600,1,stat,4,20,32,True,True,cuda,sparse,mAP,0.003,0.0,0.1,point_event_ablation_e20,5,,"['none', 1, 10]",True,True,5.0,True,event-detection-pdf,,P14-point-event-fraud,,,"bdl-paper,fraud,P14,point-event",True,1.0,[2],[2],281.40975294602686,['density_custom'],experiments/fraud/gru/density_custom/seed_0_point_event_ablation_e20/predictions,[2],,summary,tuned,density_custom,mAP,mf1,,0.697928021198993,"{""cutoff"": 0.0, ""smooth"": null}",experiments/fraud/gru/density_custom/seed_0_point_event_ablation_e20/results/scores.csv,seed_0_point_event_ablation_e20,experiments/fraud/gru/density_custom/seed_0_point_event_ablation_e20,scores.csv,
fraud,gru,density_custom,0,3600,1,stat,4,20,32,True,True,cuda,sparse,mAP,0.003,0.0,0.1,point_event_ablation_e20,5,,"['none', 1, 10]",True,True,5.0,True,event-detection-pdf,,P14-point-event-fraud,,,"bdl-paper,fraud,P14,point-event",True,1.0,[2],[2],281.40975294602686,['density_custom'],experiments/fraud/gru/density_custom/seed_0_point_event_ablation_e20/predictions,[2],,tolerance,tuned,density_custom,mAP,mAP,2.0,0.7035117662515357,"{""cutoff"": 0.0, ""smooth"": null}",experiments/fraud/gru/density_custom/seed_0_point_event_ablation_e20/results/scores.csv,seed_0_point_event_ablation_e20,experiments/fraud/gru/density_custom/seed_0_point_event_ablation_e20,scores.csv,
fraud,gru,density_custom,0,3600,1,stat,4,20,32,True,True,cuda,sparse,mAP,0.003,0.0,0.1,point_event_ablation_e20,5,,"['none', 1, 10]",True,True,5.0,True,event-detection-pdf,,P14-point-event-fraud,,,"bdl-paper,fraud,P14,point-event",True,1.0,[2],[2],281.40975294602686,['density_custom'],experiments/fraud/gru/density_custom/seed_0_point_event_ablation_e20/predictions,[2],,summary,tuned,density_custom,mf1,mAP,,0.7002165585673339,"{""cutoff"": 0.0, ""smooth"": 1}",experiments/fraud/gru/density_custom/seed_0_point_event_ablation_e20/results/scores.csv,seed_0_point_event_ablation_e20,experiments/fraud/gru/density_custom/seed_0_point_event_ablation_e20,scores.csv,
fraud,gru,density_custom,0,3600,1,stat,4,20,32,True,True,cuda,sparse,mAP,0.003,0.0,0.1,point_event_ablation_e20,5,,"['none', 1, 10]",True,True,5.0,True,event-detection-pdf,,P14-point-event-fraud,,,"bdl-paper,fraud,P14,point-event",True,1.0,[2],[2],281.40975294602686,['density_custom'],experiments/fraud/gru/density_custom/seed_0_point_event_ablation_e20/predictions,[2],,summary,tuned,density_custom,mf1,mf1,,0.7088036067993213,"{""cutoff"": 0.0, ""smooth"": 1}",experiments/fraud/gru/density_custom/seed_0_point_event_ablation_e20/results/scores.csv,seed_0_point_event_ablation_e20,experiments/fraud/gru/density_custom/seed_0_point_event_ablation_e20,scores.csv,
fraud,gru,density_custom,0,3600,1,stat,4,20,32,True,True,cuda,sparse,mAP,0.003,0.0,0.1,point_event_ablation_e20,5,,"['none', 1, 10]",True,True,5.0,True,event-detection-pdf,,P14-point-event-fraud,,,"bdl-paper,fraud,P14,point-event",True,1.0,[2],[2],281.40975294602686,['density_custom'],experiments/fraud/gru/density_custom/seed_0_point_event_ablation_e20/predictions,[2],,tolerance,tuned,density_custom,mf1,mf1,2.0,0.7088036067993213,"{""cutoff"": 0.0, ""smooth"": 1}",experiments/fraud/gru/density_custom/seed_0_point_event_ablation_e20/results/scores.csv,seed_0_point_event_ablation_e20,experiments/fraud/gru/density_custom/seed_0_point_event_ablation_e20,scores.csv,
fraud,gru,density_gau,0,3600,1,stat,4,20,32,True,True,cuda,sparse,mAP,0.003,0.0,0.1,point_event_ablation_e20,5,,"['none', 1, 10]",True,True,5.0,True,event-detection-pdf,,P14-point-event-fraud,,,"bdl-paper,fraud,P14,point-event",True,1.0,[2],[2],283.5171715829929,['density_gau'],experiments/fraud/gru/density_gau/seed_0_point_event_ablation_e20/predictions,[2],,summary,default,density_gau,,mAP,,0.73360004261746,{},experiments/fraud/gru/density_gau/seed_0_point_event_ablation_e20/results/scores.csv,seed_0_point_event_ablation_e20,experiments/fraud/gru/density_gau/seed_0_point_event_ablation_e20,scores.csv,
fraud,gru,density_gau,0,3600,1,stat,4,20,32,True,True,cuda,sparse,mAP,0.003,0.0,0.1,point_event_ablation_e20,5,,"['none', 1, 10]",True,True,5.0,True,event-detection-pdf,,P14-point-event-fraud,,,"bdl-paper,fraud,P14,point-event",True,1.0,[2],[2],283.5171715829929,['density_gau'],experiments/fraud/gru/density_gau/seed_0_point_event_ablation_e20/predictions,[2],,summary,default,density_gau,,mf1,,0.745874582492784,{},experiments/fraud/gru/density_gau/seed_0_point_event_ablation_e20/results/scores.csv,seed_0_point_event_ablation_e20,experiments/fraud/gru/density_gau/seed_0_point_event_ablation_e20,scores.csv,
fraud,gru,density_gau,0,3600,1,stat,4,20,32,True,True,cuda,sparse,mAP,0.003,0.0,0.1,point_event_ablation_e20,5,,"['none', 1, 10]",True,True,5.0,True,event-detection-pdf,,P14-point-event-fraud,,,"bdl-paper,fraud,P14,point-event",True,1.0,[2],[2],283.5171715829929,['density_gau'],experiments/fraud/gru/density_gau/seed_0_point_event_ablation_e20/predictions,[2],,summary,tuned,density_gau,mAP,mAP,,0.73360004261746,"{""cutoff"": 0.0, ""smooth"": null}",experiments/fraud/gru/density_gau/seed_0_point_event_ablation_e20/results/scores.csv,seed_0_point_event_ablation_e20,experiments/fraud/gru/density_gau/seed_0_point_event_ablation_e20,scores.csv,
fraud,gru,density_gau,0,3600,1,stat,4,20,32,True,True,cuda,sparse,mAP,0.003,0.0,0.1,point_event_ablation_e20,5,,"['none', 1, 10]",True,True,5.0,True,event-detection-pdf,,P14-point-event-fraud,,,"bdl-paper,fraud,P14,point-event",True,1.0,[2],[2],283.5171715829929,['density_gau'],experiments/fraud/gru/density_gau/seed_0_point_event_ablation_e20/predictions,[2],,summary,tuned,density_gau,mAP,mf1,,0.745874582492784,"{""cutoff"": 0.0, ""smooth"": null}",experiments/fraud/gru/density_gau/seed_0_point_event_ablation_e20/results/scores.csv,seed_0_point_event_ablation_e20,experiments/fraud/gru/density_gau/seed_0_point_event_ablation_e20,scores.csv,
fraud,gru,density_gau,0,3600,1,stat,4,20,32,True,True,cuda,sparse,mAP,0.003,0.0,0.1,point_event_ablation_e20,5,,"['none', 1, 10]",True,True,5.0,True,event-detection-pdf,,P14-point-event-fraud,,,"bdl-paper,fraud,P14,point-event",True,1.0,[2],[2],283.5171715829929,['density_gau'],experiments/fraud/gru/density_gau/seed_0_point_event_ablation_e20/predictions,[2],,tolerance,tuned,density_gau,mAP,mAP,2.0,0.73360004261746,"{""cutoff"": 0.0, ""smooth"": null}",experiments/fraud/gru/density_gau/seed_0_point_event_ablation_e20/results/scores.csv,seed_0_point_event_ablation_e20,experiments/fraud/gru/density_gau/seed_0_point_event_ablation_e20,scores.csv,
fraud,gru,density_gau,0,3600,1,stat,4,20,32,True,True,cuda,sparse,mAP,0.003,0.0,0.1,point_event_ablation_e20,5,,"['none', 1, 10]",True,True,5.0,True,event-detection-pdf,,P14-point-event-fraud,,,"bdl-paper,fraud,P14,point-event",True,1.0,[2],[2],283.5171715829929,['density_gau'],experiments/fraud/gru/density_gau/seed_0_point_event_ablation_e20/predictions,[2],,summary,tuned,density_gau,mf1,mAP,,0.73360004261746,"{""cutoff"": 0.0, ""smooth"": null}",experiments/fraud/gru/density_gau/seed_0_point_event_ablation_e20/results/scores.csv,seed_0_point_event_ablation_e20,experiments/fraud/gru/density_gau/seed_0_point_event_ablation_e20,scores.csv,
fraud,gru,density_gau,0,3600,1,stat,4,20,32,True,True,cuda,sparse,mAP,0.003,0.0,0.1,point_event_ablation_e20,5,,"['none', 1, 10]",True,True,5.0,True,event-detection-pdf,,P14-point-event-fraud,,,"bdl-paper,fraud,P14,point-event",True,1.0,[2],[2],283.5171715829929,['density_gau'],experiments/fraud/gru/density_gau/seed_0_point_event_ablation_e20/predictions,[2],,summary,tuned,density_gau,mf1,mf1,,0.745874582492784,"{""cutoff"": 0.0, ""smooth"": null}",experiments/fraud/gru/density_gau/seed_0_point_event_ablation_e20/results/scores.csv,seed_0_point_event_ablation_e20,experiments/fraud/gru/density_gau/seed_0_point_event_ablation_e20,scores.csv,
fraud,gru,density_gau,0,3600,1,stat,4,20,32,True,True,cuda,sparse,mAP,0.003,0.0,0.1,point_event_ablation_e20,5,,"['none', 1, 10]",True,True,5.0,True,event-detection-pdf,,P14-point-event-fraud,,,"bdl-paper,fraud,P14,point-event",True,1.0,[2],[2],283.5171715829929,['density_gau'],experiments/fraud/gru/density_gau/seed_0_point_event_ablation_e20/predictions,[2],,tolerance,tuned,density_gau,mf1,mf1,2.0,0.745874582492784,"{""cutoff"": 0.0, ""smooth"": null}",experiments/fraud/gru/density_gau/seed_0_point_event_ablation_e20/results/scores.csv,seed_0_point_event_ablation_e20,experiments/fraud/gru/density_gau/seed_0_point_event_ablation_e20,scores.csv,
fraud,gru,density_hard,0,3600,1,stat,4,20,32,True,True,cuda,sparse,mAP,0.003,0.0,0.1,point_event_ablation_e20,5,,"['none', 1, 10]",True,True,5.0,True,event-detection-pdf,,P14-point-event-fraud,,,"bdl-paper,fraud,P14,point-event",True,1.0,[2],[2],280.5305587570183,['density_hard'],experiments/fraud/gru/density_hard/seed_0_point_event_ablation_e20/predictions,[2],,summary,default,density_hard,,mAP,,0.7552557150896272,{},experiments/fraud/gru/density_hard/seed_0_point_event_ablation_e20/results/scores.csv,seed_0_point_event_ablation_e20,experiments/fraud/gru/density_hard/seed_0_point_event_ablation_e20,scores.csv,
fraud,gru,density_hard,0,3600,1,stat,4,20,32,True,True,cuda,sparse,mAP,0.003,0.0,0.1,point_event_ablation_e20,5,,"['none', 1, 10]",True,True,5.0,True,event-detection-pdf,,P14-point-event-fraud,,,"bdl-paper,fraud,P14,point-event",True,1.0,[2],[2],280.5305587570183,['density_hard'],experiments/fraud/gru/density_hard/seed_0_point_event_ablation_e20/predictions,[2],,summary,default,density_hard,,mf1,,0.7462038995779242,{},experiments/fraud/gru/density_hard/seed_0_point_event_ablation_e20/results/scores.csv,seed_0_point_event_ablation_e20,experiments/fraud/gru/density_hard/seed_0_point_event_ablation_e20,scores.csv,
fraud,gru,density_hard,0,3600,1,stat,4,20,32,True,True,cuda,sparse,mAP,0.003,0.0,0.1,point_event_ablation_e20,5,,"['none', 1, 10]",True,True,5.0,True,event-detection-pdf,,P14-point-event-fraud,,,"bdl-paper,fraud,P14,point-event",True,1.0,[2],[2],280.5305587570183,['density_hard'],experiments/fraud/gru/density_hard/seed_0_point_event_ablation_e20/predictions,[2],,summary,tuned,density_hard,mAP,mAP,,0.7552557150896272,"{""cutoff"": 0.0, ""smooth"": null}",experiments/fraud/gru/density_hard/seed_0_point_event_ablation_e20/results/scores.csv,seed_0_point_event_ablation_e20,experiments/fraud/gru/density_hard/seed_0_point_event_ablation_e20,scores.csv,
fraud,gru,density_hard,0,3600,1,stat,4,20,32,True,True,cuda,sparse,mAP,0.003,0.0,0.1,point_event_ablation_e20,5,,"['none', 1, 10]",True,True,5.0,True,event-detection-pdf,,P14-point-event-fraud,,,"bdl-paper,fraud,P14,point-event",True,1.0,[2],[2],280.5305587570183,['density_hard'],experiments/fraud/gru/density_hard/seed_0_point_event_ablation_e20/predictions,[2],,summary,tuned,density_hard,mAP,mf1,,0.7462038995779242,"{""cutoff"": 0.0, ""smooth"": null}",experiments/fraud/gru/density_hard/seed_0_point_event_ablation_e20/results/scores.csv,seed_0_point_event_ablation_e20,experiments/fraud/gru/density_hard/seed_0_point_event_ablation_e20,scores.csv,
fraud,gru,density_hard,0,3600,1,stat,4,20,32,True,True,cuda,sparse,mAP,0.003,0.0,0.1,point_event_ablation_e20,5,,"['none', 1, 10]",True,True,5.0,True,event-detection-pdf,,P14-point-event-fraud,,,"bdl-paper,fraud,P14,point-event",True,1.0,[2],[2],280.5305587570183,['density_hard'],experiments/fraud/gru/density_hard/seed_0_point_event_ablation_e20/predictions,[2],,tolerance,tuned,density_hard,mAP,mAP,2.0,0.7552557150896272,"{""cutoff"": 0.0, ""smooth"": null}",experiments/fraud/gru/density_hard/seed_0_point_event_ablation_e20/results/scores.csv,seed_0_point_event_ablation_e20,experiments/fraud/gru/density_hard/seed_0_point_event_ablation_e20,scores.csv,
fraud,gru,density_hard,0,3600,1,stat,4,20,32,True,True,cuda,sparse,mAP,0.003,0.0,0.1,point_event_ablation_e20,5,,"['none', 1, 10]",True,True,5.0,True,event-detection-pdf,,P14-point-event-fraud,,,"bdl-paper,fraud,P14,point-event",True,1.0,[2],[2],280.5305587570183,['density_hard'],experiments/fraud/gru/density_hard/seed_0_point_event_ablation_e20/predictions,[2],,summary,tuned,density_hard,mf1,mAP,,0.7552557150896272,"{""cutoff"": 0.0, ""smooth"": null}",experiments/fraud/gru/density_hard/seed_0_point_event_ablation_e20/results/scores.csv,seed_0_point_event_ablation_e20,experiments/fraud/gru/density_hard/seed_0_point_event_ablation_e20,scores.csv,
fraud,gru,density_hard,0,3600,1,stat,4,20,32,True,True,cuda,sparse,mAP,0.003,0.0,0.1,point_event_ablation_e20,5,,"['none', 1, 10]",True,True,5.0,True,event-detection-pdf,,P14-point-event-fraud,,,"bdl-paper,fraud,P14,point-event",True,1.0,[2],[2],280.5305587570183,['density_hard'],experiments/fraud/gru/density_hard/seed_0_point_event_ablation_e20/predictions,[2],,summary,tuned,density_hard,mf1,mf1,,0.7462038995779242,"{""cutoff"": 0.0, ""smooth"": null}",experiments/fraud/gru/density_hard/seed_0_point_event_ablation_e20/results/scores.csv,seed_0_point_event_ablation_e20,experiments/fraud/gru/density_hard/seed_0_point_event_ablation_e20,scores.csv,
fraud,gru,density_hard,0,3600,1,stat,4,20,32,True,True,cuda,sparse,mAP,0.003,0.0,0.1,point_event_ablation_e20,5,,"['none', 1, 10]",True,True,5.0,True,event-detection-pdf,,P14-point-event-fraud,,,"bdl-paper,fraud,P14,point-event",True,1.0,[2],[2],280.5305587570183,['density_hard'],experiments/fraud/gru/density_hard/seed_0_point_event_ablation_e20/predictions,[2],,tolerance,tuned,density_hard,mf1,mf1,2.0,0.7462038995779242,"{""cutoff"": 0.0, ""smooth"": null}",experiments/fraud/gru/density_hard/seed_0_point_event_ablation_e20/results/scores.csv,seed_0_point_event_ablation_e20,experiments/fraud/gru/density_hard/seed_0_point_event_ablation_e20,scores.csv,
fraud,gru,seg,0,3600,1,stat,4,20,32,True,True,cuda,sparse,mAP,0.003,0.0,0.1,point_event_ablation_e20,5,,"['none', 1, 10]",True,True,5.0,True,event-detection-pdf,,P14-point-event-fraud,,,"bdl-paper,fraud,P14,point-event",True,1.0,[2],[2],277.6314492649981,"['seg1', 'seg2']",experiments/fraud/gru/seg/seed_0_point_event_ablation_e20/predictions,[2],,summary,default,seg1,,mAP,,0.0,{},experiments/fraud/gru/seg/seed_0_point_event_ablation_e20/results/scores.csv,seed_0_point_event_ablation_e20,experiments/fraud/gru/seg/seed_0_point_event_ablation_e20,scores.csv,
fraud,gru,seg,0,3600,1,stat,4,20,32,True,True,cuda,sparse,mAP,0.003,0.0,0.1,point_event_ablation_e20,5,,"['none', 1, 10]",True,True,5.0,True,event-detection-pdf,,P14-point-event-fraud,,,"bdl-paper,fraud,P14,point-event",True,1.0,[2],[2],277.6314492649981,"['seg1', 'seg2']",experiments/fraud/gru/seg/seed_0_point_event_ablation_e20/predictions,[2],,summary,default,seg1,,mf1,,0.0,{},experiments/fraud/gru/seg/seed_0_point_event_ablation_e20/results/scores.csv,seed_0_point_event_ablation_e20,experiments/fraud/gru/seg/seed_0_point_event_ablation_e20,scores.csv,
fraud,gru,seg,0,3600,1,stat,4,20,32,True,True,cuda,sparse,mAP,0.003,0.0,0.1,point_event_ablation_e20,5,,"['none', 1, 10]",True,True,5.0,True,event-detection-pdf,,P14-point-event-fraud,,,"bdl-paper,fraud,P14,point-event",True,1.0,[2],[2],277.6314492649981,"['seg1', 'seg2']",experiments/fraud/gru/seg/seed_0_point_event_ablation_e20/predictions,[2],,summary,tuned,seg1,mAP,mAP,,0.5315995509090848,"{""cutoff"": 0.0, ""smooth"": null}",experiments/fraud/gru/seg/seed_0_point_event_ablation_e20/results/scores.csv,seed_0_point_event_ablation_e20,experiments/fraud/gru/seg/seed_0_point_event_ablation_e20,scores.csv,
fraud,gru,seg,0,3600,1,stat,4,20,32,True,True,cuda,sparse,mAP,0.003,0.0,0.1,point_event_ablation_e20,5,,"['none', 1, 10]",True,True,5.0,True,event-detection-pdf,,P14-point-event-fraud,,,"bdl-paper,fraud,P14,point-event",True,1.0,[2],[2],277.6314492649981,"['seg1', 'seg2']",experiments/fraud/gru/seg/seed_0_point_event_ablation_e20/predictions,[2],,summary,tuned,seg1,mAP,mf1,,0.4894837426275094,"{""cutoff"": 0.0, ""smooth"": null}",experiments/fraud/gru/seg/seed_0_point_event_ablation_e20/results/scores.csv,seed_0_point_event_ablation_e20,experiments/fraud/gru/seg/seed_0_point_event_ablation_e20,scores.csv,
